movieId,weight_rating,title,genres
6297,3.269805918427836,Holes (2003),Adventure|Children|Comedy|Mystery
6323,3.356780463698846,Identity (2003),Crime|Horror|Mystery|Thriller
6350,3.558639687621598,Laputa: Castle in the Sky (Tenkû no shiro Rapyuta) (1986),Action|Adventure|Animation|Children|Fantasy|Sci-Fi
6502,3.5528152102024726,28 Days Later (2002),Action|Horror|Sci-Fi
6503,2.519548219152649,Charlie's Angels: Full Throttle (2003),Action|Adventure|Comedy|Crime|Thriller
6565,3.390737959649034,Seabiscuit (2003),Drama
6593,2.957717202706917,Freaky Friday (2003),Children|Comedy|Fantasy
6615,2.6606515019291903,Freddy vs. Jason (2003),Action|Horror|Thriller
6617,3.299923548748455,Open Range (2003),Western
6620,3.509171345977032,American Splendor (2003),Comedy|Drama
6711,3.6447725301099356,Lost in Translation (2003),Comedy|Drama|Romance
6773,3.483016345958502,"Triplets of Belleville, The (Les triplettes de Belleville) (2003)",Animation|Comedy|Fantasy
6787,3.691730913996415,All the President's Men (1976),Drama|Thriller
6796,3.498881632638861,Boyz N the Hood (1991),Crime|Drama
6888,2.512351232649596,Scary Movie 3 (2003),Comedy|Horror
6936,3.183564705040599,Elf (2003),Children|Comedy|Fantasy
7090,3.612019607908244,Hero (Ying xiong) (2002),Action|Adventure|Drama
7099,3.5582508761931635,Nausicaä of the Valley of the Wind (Kaze no tani no Naushika) (1984),Adventure|Animation|Drama|Fantasy|Sci-Fi
7150,2.835627847035468,Stuck on You (2003),Comedy
7156,3.5856091639518413,"Fog of War: Eleven Lessons from the Life of Robert S. McNamara, The (2003)",Documentary|War
7161,2.792641126866282,Cheaper by the Dozen (2003),Children|Comedy
7163,3.0528362173285792,Paycheck (2003),Action|Sci-Fi|Thriller
7173,2.886643685524446,Along Came Polly (2004),Comedy|Romance
7293,3.1243604233428157,50 First Dates (2004),Comedy|Romance
7325,2.8628454791256495,Starsky & Hutch (2004),Action|Comedy|Crime|Thriller
7347,3.022388800541457,Secret Window (2004),Mystery|Thriller
7360,3.3374110093893092,Dawn of the Dead (2004),Action|Drama|Horror|Thriller
7367,2.9580633102354428,"Ladykillers, The (2004)",Comedy|Crime
7439,2.9439760634644276,"Punisher, The (2004)",Action|Crime|Thriller
8228,3.545927191862547,"Maltese Falcon, The (a.k.a. Dangerous Female) (1931)",Mystery
8368,3.546988295003998,Harry Potter and the Prisoner of Azkaban (2004),Adventure|Fantasy|IMAX
8370,3.3396722003759787,"Blind Swordsman: Zatoichi, The (Zatôichi) (2003)",Action|Comedy|Crime|Drama
8531,2.505574932115192,White Chicks (2004),Action|Comedy|Crime
8865,2.974675810365675,Sky Captain and the World of Tomorrow (2004),Action|Adventure|Sci-Fi
8870,2.91943125409312,"Forgotten, The (2004)",Drama|Mystery|Sci-Fi|Thriller
8873,3.492672527231095,"Motorcycle Diaries, The (Diarios de motocicleta) (2004)",Adventure|Drama
8949,3.5284255030865,Sideways (2004),Comedy|Drama|Romance
8966,3.2989975961305174,Kinsey (2004),Drama
8970,3.47276354261262,Finding Neverland (2004),Drama
8981,3.340317227185747,Closer (2004),Drama|Romance
26776,3.434045019589286,Porco Rosso (Crimson Pig) (Kurenai no buta) (1992),Adventure|Animation|Comedy|Fantasy|Romance
27611,3.5304308764743784,Battlestar Galactica (2003),Drama|Sci-Fi|War
27706,3.1759932730614313,Lemony Snicket's A Series of Unfortunate Events (2004),Adventure|Children|Comedy|Fantasy
27808,3.067547862753857,Spanglish (2004),Comedy|Drama|Romance
30707,3.643005143092539,Million Dollar Baby (2004),Drama
30812,3.4456203928674056,"Aviator, The (2004)",Drama
31221,2.5951538071061,Elektra (2005),Action|Adventure|Crime|Drama
31420,3.0107225379650835,Assault on Precinct 13 (2005),Action|Crime|Drama|Thriller
31658,3.6205938084285822,Howl's Moving Castle (Hauru no ugoku shiro) (2004),Adventure|Animation|Fantasy|Romance
31685,3.1257094396383254,Hitch (2005),Comedy|Romance
32596,2.958382612335612,Sahara (2005),Action|Adventure|Comedy
33162,3.2453315024370806,Kingdom of Heaven (2005),Action|Drama|Romance|War
33836,2.6701605516533107,Bewitched (2005),Comedy|Fantasy|Romance
34048,3.0598309863682416,War of the Worlds (2005),Action|Adventure|Sci-Fi|Thriller
34150,2.7103456101739667,Fantastic Four (2005),Action|Adventure|Sci-Fi
36517,3.427324826057303,"Constant Gardener, The (2005)",Drama|Thriller
37741,3.4595280375847155,Capote (2005),Crime|Drama
38038,3.477142100118957,Wallace & Gromit in The Curse of the Were-Rabbit (2005),Adventure|Animation|Children|Comedy
39292,3.5164025430678794,"Good Night, and Good Luck. (2005)",Crime|Drama
40815,3.4550038682636504,Harry Potter and the Goblet of Fire (2005),Adventure|Fantasy|Thriller|IMAX
41285,3.448517311351911,Match Point (2005),Crime|Drama|Romance
41566,3.21693032162415,"Chronicles of Narnia: The Lion, the Witch and the Wardrobe, The (2005)",Adventure|Children|Fantasy
44397,2.893834280897358,"Hills Have Eyes, The (2006)",Drama|Horror|Thriller
44555,3.7958138079594095,"Lives of Others, The (Das leben der Anderen) (2006)",Drama|Romance|Thriller
44972,2.551090444834448,Scary Movie 4 (2006),Comedy|Horror
45081,3.021628586943235,Silent Hill (2006),Fantasy|Horror|Thriller
45499,3.0854051378397864,X-Men: The Last Stand (2006),Action|Sci-Fi|Thriller
45501,2.878895520692743,"Break-Up, The (2006)",Comedy|Drama|Romance
45666,2.7777203496225544,Nacho Libre (2006),Comedy
45672,2.845406794457474,Click (2006),Adventure|Comedy|Drama|Fantasy|Romance
45720,3.1703780771363097,"Devil Wears Prada, The (2006)",Comedy|Drama
45726,2.7937508410673386,"You, Me and Dupree (2006)",Comedy
45950,3.379346443122787,"Inconvenient Truth, An (2006)",Documentary
46530,2.9145568839034275,Superman Returns (2006),Action|Adventure|Sci-Fi|IMAX
46578,3.64710134895758,Little Miss Sunshine (2006),Adventure|Comedy|Drama
46972,2.95395091075079,Night at the Museum (2006),Action|Comedy|Fantasy|IMAX
46976,3.5601955472148683,Stranger than Fiction (2006),Comedy|Drama|Fantasy|Romance
47200,3.157966728276613,Crank (2006),Action|Thriller
47997,3.151581435627565,Idiocracy (2006),Adventure|Comedy|Sci-Fi|Thriller
48516,3.8381207720641335,"Departed, The (2006)",Crime|Drama|Thriller
48738,3.525554694236487,"Last King of Scotland, The (2006)",Drama|Thriller
49272,3.615807457401996,Casino Royale (2006),Action|Adventure|Thriller
49278,3.290109195068556,Déjà Vu (Deja Vu) (2006),Action|Sci-Fi|Thriller
49396,3.031999794934982,Tenacious D in The Pick of Destiny (2006),Adventure|Comedy|Musical
49649,2.6646067035077587,Eragon (2006),Action|Adventure|Fantasy
49822,3.1839806552302448,"Good Shepherd, The (2006)",Drama|Thriller
51077,2.566552183183412,Ghost Rider (2007),Action|Fantasy|Thriller
51086,2.941899297100436,"Number 23, The (2007)",Drama|Mystery|Thriller
51412,2.986611135091583,Next (2007),Action|Sci-Fi|Thriller
52281,3.3858478192735117,Grindhouse (2007),Action|Crime|Horror|Sci-Fi|Thriller
52328,3.3548154354205613,Sunshine (2007),Adventure|Drama|Sci-Fi|Thriller
52722,2.818436574878109,Spider-Man 3 (2007),Action|Adventure|Sci-Fi|Thriller|IMAX
53121,2.8497725848651094,Shrek the Third (2007),Adventure|Animation|Children|Comedy|Fantasy
53125,3.1150567372038203,Pirates of the Caribbean: At World's End (2007),Action|Adventure|Comedy|Fantasy
53322,3.2105247234348404,Ocean's Thirteen (2007),Crime|Thriller
53464,2.6652329733335804,Fantastic Four: Rise of the Silver Surfer (2007),Action|Adventure|Sci-Fi
53519,3.296747076002724,Death Proof (2007),Action|Adventure|Crime|Horror|Thriller
53894,3.332251122255056,Sicko (2007),Documentary|Drama
53953,3.1174123674889107,1408 (2007),Drama|Horror|Thriller
53956,3.2924484586843223,Death at a Funeral (2007),Comedy
53993,2.741667325192773,Evan Almighty (2007),Comedy|Fantasy
54001,3.418779434642563,Harry Potter and the Order of the Phoenix (2007),Adventure|Drama|Fantasy|IMAX
54004,2.8201006873992385,I Now Pronounce You Chuck and Larry (2007),Comedy|Romance
54272,3.288605572086815,"Simpsons Movie, The (2007)",Animation|Comedy
54503,3.4606777651872584,Superbad (2007),Comedy
54881,3.4219926308862014,"King of Kong, The (2007)",Documentary
54995,3.276424539305949,Planet Terror (2007),Action|Horror|Sci-Fi
54997,3.4800140621582427,3:10 to Yuma (2007),Action|Crime|Drama|Western
54999,3.1062261284931196,Shoot 'Em Up (2007),Action|Comedy|Crime
55118,3.5175036184915056,Eastern Promises (2007),Crime|Drama|Thriller
55232,2.9503861276748395,Resident Evil: Extinction (2007),Action|Horror|Sci-Fi|Thriller
55276,3.4526347079752226,Michael Clayton (2007),Drama|Thriller
55282,3.006846448050678,30 Days of Night (2007),Horror|Thriller
55805,3.273916959595737,Before the Devil Knows You're Dead (2007),Crime|Drama|Thriller
55908,3.436561542093359,"Man from Earth, The (2007)",Drama|Sci-Fi
55995,2.9194386077987406,Beowulf (2007),Action|Adventure|Animation|Fantasy|IMAX
56145,3.278610491422684,"Mist, The (2007)",Horror|Sci-Fi
56156,2.8837388002634046,Hitman (2007),Action|Crime|Thriller
56251,3.324125057388933,Futurama: Bender's Big Score (2007),Animation|Comedy|Sci-Fi
56775,3.0361468043447593,National Treasure: Book of Secrets (2007),Action|Adventure
56788,3.351242511449817,Charlie Wilson's War (2007),Comedy|Drama|War
57368,3.1694083933386743,Cloverfield (2008),Action|Mystery|Sci-Fi|Thriller
57528,3.1180071490543035,Rambo (Rambo 4) (2008),Action|Drama|Thriller|War
57640,3.2020186974569804,Hellboy II: The Golden Army (2008),Action|Adventure|Fantasy|Sci-Fi
58047,3.2185743992544102,"Definitely, Maybe (2008)",Comedy|Drama|Romance
58803,3.1410156413632535,21 (2008),Crime|Drama|Romance|Thriller
58998,3.306234193844591,Forgetting Sarah Marshall (2008),Comedy|Romance
59022,2.951039424212923,Harold & Kumar Escape from Guantanamo Bay (2008),Adventure|Comedy
59315,3.616039234996029,Iron Man (2008),Action|Adventure|Sci-Fi
59369,3.4603815360134353,Taken (2008),Action|Crime|Drama|Thriller
59615,2.857373481509088,Indiana Jones and the Kingdom of the Crystal Skull (2008),Action|Adventure|Comedy|Sci-Fi
60040,3.0666530658012228,"Incredible Hulk, The (2008)",Action|Sci-Fi
60072,3.0674778934228812,Wanted (2008),Action|Thriller
60074,2.997420640109858,Hancock (2008),Action|Adventure|Comedy|Crime|Fantasy
60684,3.4745483790286977,Watchmen (2009),Action|Drama|Mystery|Sci-Fi|Thriller|IMAX
60756,3.107445395323972,Step Brothers (2008),Comedy
61024,3.1651987914383133,Pineapple Express (2008),Action|Comedy|Crime
61132,3.233109657326021,Tropic Thunder (2008),Action|Adventure|Comedy|War
61248,2.95010228722514,Death Race (2008),Action|Adventure|Sci-Fi|Thriller
61323,3.339532715014875,Burn After Reading (2008),Comedy|Crime|Drama
62434,3.081699818695448,Zack and Miri Make a Porno (2008),Comedy|Drama|Romance
63113,3.135166778796228,Quantum of Solace (2008),Action|Adventure|Thriller
63131,3.239870046743471,Role Models (2008),Comedy
63992,2.470055644656534,Twilight (2008),Drama|Fantasy|Romance|Thriller
64575,3.397881128121709,Doubt (2008),Drama|Mystery
65261,3.360207803620968,Ponyo (Gake no ue no Ponyo) (2008),Adventure|Animation|Children|Fantasy
67197,2.8993488680070443,Knowing (2009),Action|Drama|Mystery|Sci-Fi|Thriller
67255,3.5373505053910965,"Girl with the Dragon Tattoo, The (Män som hatar kvinnor) (2009)",Crime|Drama|Mystery|Thriller
67408,3.0307203945449803,Monsters vs. Aliens (2009),Animation|Sci-Fi|IMAX
67923,2.9781704048505073,"Fast & Furious (Fast and the Furious 4, The) (2009)",Action|Crime|Drama|Thriller
68157,3.7287655450957478,Inglourious Basterds (2009),Action|Drama|War
68205,2.962811391366848,Crank: High Voltage (2009),Action|Comedy|Crime
68791,2.994944691585566,Terminator Salvation (2009),Action|Adventure|Sci-Fi|Thriller
68793,2.9107912803819858,Night at the Museum: Battle of the Smithsonian (2009),Action|Comedy|IMAX
69481,3.504025619372621,"Hurt Locker, The (2008)",Action|Drama|Thriller|War
69526,2.670260326626434,Transformers: Revenge of the Fallen (2009),Action|Adventure|Sci-Fi|IMAX
69640,3.1185680227762784,Public Enemies (2009),Crime|Drama|Thriller
69644,3.0183508263805994,Ice Age: Dawn of the Dinosaurs (2009),Action|Adventure|Animation|Children|Comedy|Romance
69757,3.443914723480744,(500) Days of Summer (2009),Comedy|Drama|Romance
69844,3.408359857206454,Harry Potter and the Half-Blood Prince (2009),Adventure|Fantasy|Mystery|Romance|IMAX
71135,3.168404792080175,Pandorum (2009),Horror|Sci-Fi|Thriller
71464,3.2733674251397,"Serious Man, A (2009)",Comedy|Drama
71535,3.5133908299467382,Zombieland (2009),Action|Comedy|Horror
71838,3.2531528588948153,Law Abiding Citizen (2009),Drama|Thriller
73017,3.4292220495707575,Sherlock Holmes (2009),Action|Crime|Mystery|Thriller
73321,3.162124598961934,"Book of Eli, The (2010)",Action|Adventure|Drama
74458,3.582865442702076,Shutter Island (2010),Drama|Mystery|Thriller
77455,3.4702199664742306,Exit Through the Gift Shop (2010),Comedy|Documentary
79057,3.0034022874028308,Predators (2010),Action|Sci-Fi|Thriller
79592,3.118173065943121,"Other Guys, The (2010)",Action|Comedy
79695,2.898578514087342,"Expendables, The (2010)",Action|Adventure|Thriller
80906,3.4320808576644004,Inside Job (2010),Documentary
81782,3.1308324310254974,Unstoppable (2010),Action|Drama|Thriller
81834,3.4326500912409554,Harry Potter and the Deathly Hallows: Part 1 (2010),Action|Adventure|Fantasy|IMAX
82202,2.9182132684563475,"Tourist, The (2010)",Drama|Thriller
82461,3.0729886528120396,Tron: Legacy (2010),Action|Adventure|Sci-Fi|IMAX
84601,3.190115657310077,Unknown (2011),Drama|Mystery|Thriller
84954,3.262488016067029,"Adjustment Bureau, The (2011)",Romance|Sci-Fi|Thriller
85414,3.4598886715490518,Source Code (2011),Action|Drama|Mystery|Sci-Fi|Thriller
86332,3.1613657788255143,Thor (2011),Action|Adventure|Drama|Fantasy|IMAX
86644,3.109981533487615,"Fast Five (Fast and the Furious 5, The) (2011)",Action|Crime|Drama|Thriller|IMAX
86911,2.8750550901601564,"Hangover Part II, The (2011)",Comedy
87430,2.6520563156647636,Green Lantern (2011),Action|Adventure|Sci-Fi
88140,3.218640194580639,Captain America: The First Avenger (2011),Action|Adventure|Sci-Fi|Thriller|War
89745,3.541052637961223,"Avengers, The (2012)",Action|Adventure|Sci-Fi|IMAX
89753,3.2867569890351476,Tinker Tailor Soldier Spy (2011),Drama|Film-Noir|Thriller
90249,3.0594783209064955,Real Steel (2011),Action|Drama|Sci-Fi|IMAX
90405,3.140259143525401,In Time (2011),Crime|Sci-Fi|Thriller
91485,2.909501217610061,"Expendables 2, The (2012)",Action|Adventure
91529,3.620587956528806,"Dark Knight Rises, The (2012)",Action|Adventure|Crime|IMAX
91535,3.145767850272996,"Bourne Legacy, The (2012)",Action|Adventure|Drama|Thriller|IMAX
91630,3.3326718035538967,Mission: Impossible - Ghost Protocol (2011),Action|Adventure|Thriller|IMAX
91976,3.0610542854804104,"Grey, The (2012)",Action|Drama
94777,3.1155271277076704,Men in Black III (M.III.B.) (M.I.B.³) (2012),Action|Comedy|Sci-Fi|IMAX
94864,3.210517398282481,Prometheus (2012),Action|Horror|Sci-Fi|IMAX
94959,3.5596859570603394,Moonrise Kingdom (2012),Comedy|Drama|Romance
95441,3.0569577658291944,Ted (2012),Comedy|Fantasy
96079,3.4538553710230917,Skyfall (2012),Action|Adventure|Thriller|IMAX
96610,3.4613844409278682,Looper (2012),Action|Crime|Sci-Fi
96737,3.2806652188576564,Dredd (2012),Action|Sci-Fi
97752,3.2935625576616254,Cloud Atlas (2012),Drama|Sci-Fi|IMAX
99114,3.707900405226524,Django Unchained (2012),Action|Drama|Western
101864,3.2842715636777875,Oblivion (2013),Action|Adventure|Sci-Fi|IMAX
102125,3.2274827745744696,Iron Man 3 (2013),Action|Sci-Fi|Thriller|IMAX
102445,3.408924915836433,Star Trek Into Darkness (2013),Action|Adventure|Sci-Fi|IMAX
103042,3.0383842044874707,Man of Steel (2013),Action|Adventure|Fantasy|Sci-Fi|IMAX
103249,3.1243235358222923,World War Z (2013),Action|Drama|Horror|IMAX
103253,3.0955703584060443,Elysium (2013),Action|Drama|Sci-Fi|IMAX
104841,3.5054480098673757,Gravity (2013),Action|Sci-Fi|IMAX
106002,3.137810486843052,Ender's Game (2013),Action|Adventure|Sci-Fi|IMAX
106782,3.5495680314781843,"Wolf of Wall Street, The (2013)",Comedy|Crime|Drama
106920,3.5867072879320654,Her (2013),Drama|Romance|Sci-Fi
108945,2.911440206121591,RoboCop (2014),Action|Crime|Sci-Fi|IMAX
109374,3.67045256692775,"Grand Budapest Hotel, The (2014)",Comedy|Drama
109487,3.690200794248602,Interstellar (2014),Sci-Fi|IMAX
110102,3.3741916319741025,Captain America: The Winter Soldier (2014),Action|Adventure|Sci-Fi|IMAX
111364,2.938097016549599,Godzilla (2014),Action|Adventure|Sci-Fi|IMAX
111759,3.624138821298624,Edge of Tomorrow (2014),Action|Sci-Fi|IMAX
112138,3.143841891897318,22 Jump Street (2014),Action|Comedy|Crime
112183,3.4632389756018407,Birdman: Or (The Unexpected Virtue of Ignorance) (2014),Comedy|Drama
112290,3.4661304158594293,Boyhood (2014),Drama
112556,3.5999305003135844,Gone Girl (2014),Drama|Thriller
112852,3.629612622379757,Guardians of the Galaxy (2014),Action|Adventure|Sci-Fi
114662,3.1933129148188817,American Sniper (2014),Action|War
115210,3.3418995319848905,Fury (2014),Action|Drama|War
115569,3.5792517830684694,Nightcrawler (2014),Crime|Drama|Thriller
115713,3.6290983517702764,Ex Machina (2015),Drama|Sci-Fi|Thriller
122882,3.603683537896291,Mad Max: Fury Road (2015),Action|Adventure|Sci-Fi|Thriller
122886,3.5541997928102433,Star Wars: Episode VII - The Force Awakens (2015),Action|Adventure|Fantasy|Sci-Fi|IMAX
122900,3.2782875414077415,Ant-Man (2015),Action|Adventure|Sci-Fi
122904,3.553648456730925,Deadpool (2016),Action|Adventure|Comedy|Sci-Fi
134130,3.694168797147464,The Martian (2015),Adventure|Drama|Sci-Fi
140174,3.4902964273346453,Room (2015),Drama
142488,3.6225096471071425,Spotlight (2015),Thriller
148626,3.5819745969400034,"Big Short, The (2015)",Drama
52,3.275145154175145,Mighty Aphrodite (1995),Comedy|Drama|Romance
225,2.9337769876623274,Disclosure (1994),Drama|Thriller
282,3.0478046734474558,Nell (1994),Drama
300,3.5176315284216693,Quiz Show (1994),Drama
306,3.62010889026167,Three Colors: Red (Trois couleurs: Rouge) (1994),Drama
372,3.107112629222965,Reality Bites (1994),Comedy|Drama|Romance
412,3.2664387646551996,"Age of Innocence, The (1993)",Drama
529,3.5790678698781955,Searching for Bobby Fischer (1993),Drama
953,3.8298141149150267,It's a Wonderful Life (1946),Children|Drama|Fantasy|Romance
1061,3.4037654007610083,Sleepers (1996),Thriller
1179,3.4674595743453245,"Grifters, The (1990)",Crime|Drama|Film-Noir
1183,3.304215852834766,"English Patient, The (1996)",Drama|Romance|War
1225,3.8679216791549145,Amadeus (1984),Drama
1233,3.847855562442294,"Boot, Das (Boat, The) (1981)",Action|Drama|War
1234,3.8723735135159334,"Sting, The (1973)",Comedy|Crime
1235,3.6409671950734923,Harold and Maude (1971),Comedy|Drama|Romance
1244,3.7044799352834916,Manhattan (1979),Comedy|Drama|Romance
1245,3.6857897651187366,Miller's Crossing (1990),Crime|Drama|Film-Noir|Thriller
1253,3.5955968827171763,"Day the Earth Stood Still, The (1951)",Drama|Sci-Fi|Thriller
1285,3.5616931856772984,Heathers (1989),Comedy
1343,3.3961393005207037,Cape Fear (1991),Thriller
1358,3.739343035124601,Sling Blade (1996),Drama
1371,2.990752584651452,Star Trek: The Motion Picture (1979),Adventure|Sci-Fi
1394,3.67116938809271,Raising Arizona (1987),Comedy
1408,3.5138941967126973,"Last of the Mohicans, The (1992)",Action|Romance|War|Western
1573,3.168587181559936,Face/Off (1997),Action|Crime|Drama|Thriller
1965,3.3232078837599324,Repo Man (1984),Comedy|Sci-Fi
1994,3.420525070915,Poltergeist (1982),Horror|Thriller
2022,3.4123658042831604,"Last Temptation of Christ, The (1988)",Drama
2118,3.383515348118663,"Dead Zone, The (1983)",Thriller
2352,3.4308439584558212,"Big Chill, The (1983)",Comedy|Drama
2394,3.203484968995968,"Prince of Egypt, The (1998)",Animation|Musical
2469,3.0622919360642387,Peggy Sue Got Married (1986),Comedy|Drama
2599,3.565325800343601,Election (1999),Comedy
2671,3.236948325611057,Notting Hill (1999),Comedy|Romance
2694,2.9233619529418347,Big Daddy (1999),Comedy
2915,3.3309687896239555,Risky Business (1983),Comedy
2944,3.5843940948937094,"Dirty Dozen, The (1967)",Action|Drama|War
3101,3.2672173167328813,Fatal Attraction (1987),Drama|Thriller
3108,3.4501526014334316,"Fisher King, The (1991)",Comedy|Drama|Fantasy|Romance
3176,3.405734828947776,"Talented Mr. Ripley, The (1999)",Drama|Mystery|Thriller
3355,3.0889583787097097,"Ninth Gate, The (1999)",Fantasy|Horror|Mystery|Thriller
3418,3.4250364308132903,Thelma & Louise (1991),Adventure|Crime|Drama
3421,3.579975146751984,Animal House (1978),Comedy
3499,3.577871959012863,Misery (1990),Drama|Horror|Thriller
3536,3.15948004416434,Keeping the Faith (2000),Comedy|Drama|Romance
3683,3.674079460100428,Blood Simple (1984),Crime|Drama|Film-Noir
4002,3.4313194309670236,"Planes, Trains & Automobiles (1987)",Comedy
4247,2.7119189025175032,Joe Dirt (2001),Adventure|Comedy|Mystery|Romance
4366,3.102643847734104,Atlantis: The Lost Empire (2001),Adventure|Animation|Children|Fantasy
4713,3.215212607500388,Altered States (1980),Drama|Sci-Fi
5060,3.656562301274677,M*A*S*H (a.k.a. MASH) (1970),Comedy|Drama|War
5377,3.4595688703800063,About a Boy (2002),Comedy|Drama|Romance
6305,3.2879875041602205,Fahrenheit 451 (1966),Drama|Sci-Fi
6440,3.5299045817205292,Barton Fink (1991),Drama|Thriller
6952,2.8439534807267197,Gothika (2003),Horror|Thriller
7044,3.2889344114316357,Wild at Heart (1990),Crime|Drama|Mystery|Romance|Thriller
7137,3.235836050880353,"Cooler, The (2003)",Comedy|Drama|Romance
7158,3.4017206022342172,House of Sand and Fog (2003),Drama
7162,3.30724851459864,Cold Mountain (2003),Drama|Romance|War
8366,3.291695819009714,Saved! (2004),Comedy|Drama
32031,3.036417335388376,Robots (2005),Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi|IMAX
36401,2.88374534357467,"Brothers Grimm, The (2005)",Comedy|Fantasy|Horror|Thriller
41569,3.1720573641020935,King Kong (2005),Action|Adventure|Drama|Fantasy|Thriller
45431,3.1222874983555204,Over the Hedge (2006),Adventure|Animation|Children|Comedy
45668,3.0679664745689954,"Lake House, The (2006)",Drama|Fantasy|Romance
45730,2.8595176223136898,Lady in the Water (2006),Drama|Fantasy|Mystery
45732,2.7054027691350493,My Super Ex-Girlfriend (2006),Comedy|Fantasy|Romance
45880,3.0579247797785265,Marie Antoinette (2006),Drama|Romance
54190,3.208721443338706,Across the Universe (2007),Drama|Fantasy|Musical|Romance
12,2.624248169388876,Dracula: Dead and Loving It (1995),Comedy|Horror
18,3.161366610702701,Four Rooms (1995),Comedy
24,2.958732555410087,Powder (1995),Drama|Sci-Fi
277,3.018112700465042,Miracle on 34th Street (1994),Drama
393,2.310824534609039,Street Fighter (1994),Action|Adventure|Fantasy
519,2.304528117090056,RoboCop 3 (1993),Action|Crime|Drama|Sci-Fi|Thriller
533,2.8497475175509903,"Shadow, The (1994)",Action|Adventure|Fantasy|Mystery
628,3.5320880689436915,Primal Fear (1996),Crime|Drama|Mystery|Thriller
673,2.6283264812355838,Space Jam (1996),Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi
674,2.943804161484203,Barbarella (1968),Adventure|Comedy|Sci-Fi
737,2.262310645321263,Barb Wire (1996),Action|Sci-Fi
761,2.718747700901808,"Phantom, The (1996)",Action|Adventure
799,3.231428629572782,"Frighteners, The (1996)",Comedy|Horror|Thriller
849,2.6866351390694447,Escape from L.A. (1996),Action|Adventure|Sci-Fi|Thriller
1077,3.5138714617882494,Sleeper (1973),Comedy|Sci-Fi
1125,3.3553098390911886,"Return of the Pink Panther, The (1975)",Comedy|Crime
1128,2.9856172542469563,"Fog, The (1980)",Horror
1129,3.2857630262501645,Escape from New York (1981),Action|Adventure|Sci-Fi|Thriller
1130,3.076582784294995,"Howling, The (1980)",Horror|Mystery
1197,3.919561810853879,"Princess Bride, The (1987)",Action|Adventure|Comedy|Fantasy|Romance
1257,3.4841835273871538,Better Off Dead... (1985),Comedy|Romance
1261,3.5480446045518796,Evil Dead II (Dead by Dawn) (1987),Action|Comedy|Fantasy|Horror
1297,3.3514161916953724,Real Genius (1985),Comedy
1301,3.451371361751535,Forbidden Planet (1956),Drama|Sci-Fi
1303,3.5753542463064685,"Man Who Would Be King, The (1975)",Adventure|Drama
1342,2.968082073894462,Candyman (1992),Horror|Thriller
1345,3.3824470357020795,Carrie (1976),Drama|Fantasy|Horror|Thriller
1348,3.5301095447485915,"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)",Horror
1359,2.563709080487362,Jingle All the Way (1996),Children|Comedy
1373,2.766948884848353,Star Trek V: The Final Frontier (1989),Action|Sci-Fi
1389,2.3623854400619235,Jaws 3-D (1983),Action|Horror
1431,2.581937412621099,Beverly Hills Ninja (1997),Action|Comedy
1479,2.9647983262988546,"Saint, The (1997)",Action|Romance|Sci-Fi|Thriller
1499,2.2312552564215724,Anaconda (1997),Action|Adventure|Thriller
1587,3.1503858897478394,Conan the Barbarian (1982),Action|Adventure|Fantasy
1603,2.829820814124235,Mimic (1997),Horror|Sci-Fi|Thriller
1644,2.558243767651148,I Know What You Did Last Summer (1997),Horror|Mystery|Thriller
1674,3.6027625922037556,Witness (1985),Drama|Romance|Thriller
1862,2.447314427938408,Species II (1998),Horror|Sci-Fi
1920,2.846244199025635,Small Soldiers (1998),Animation|Children|Fantasy|War
1970,2.821781388916596,"Nightmare on Elm Street 3: Dream Warriors, A (1987)",Horror|Thriller
1971,2.6835281417615136,"Nightmare on Elm Street 4: The Dream Master, A (1988)",Horror|Thriller
1974,2.906616010493548,Friday the 13th (1980),Horror|Mystery|Thriller
1975,2.691684331709176,Friday the 13th Part 2 (1981),Horror
1983,2.852469650790411,Halloween II (1981),Horror
1991,2.875860555465287,Child's Play (1988),Horror|Thriller
2034,2.8593501725883135,"Black Hole, The (1979)",Children|Sci-Fi
2088,2.683328140731293,Popeye (1980),Adventure|Comedy|Musical
2089,3.1304441721156326,"Rescuers Down Under, The (1990)",Adventure|Animation|Children
2090,3.229310954195055,"Rescuers, The (1977)",Adventure|Animation|Children|Crime|Drama
2092,2.693603644604256,"Return of Jafar, The (1994)",Adventure|Animation|Children|Fantasy|Musical|Romance
2107,2.679780509897259,Halloween H20: 20 Years Later (Halloween 7: The Revenge of Laurie Strode) (1998),Horror|Thriller
2111,3.1066509664669733,"Man with Two Brains, The (1983)",Comedy
2121,2.828615924691828,Cujo (1983),Horror|Thriller
2139,3.4393329782357434,"Secret of NIMH, The (1982)",Adventure|Animation|Children|Drama
2143,3.0995813372660415,Legend (1985),Adventure|Fantasy|Romance
2145,3.21192208415372,Pretty in Pink (1986),Comedy|Drama|Romance
2163,2.713129773648192,Attack of the Killer Tomatoes! (1978),Comedy|Horror
2243,3.444637591743601,Broadcast News (1987),Comedy|Drama|Romance
2315,2.551412529836114,Bride of Chucky (Child's Play 4) (1998),Comedy|Horror|Thriller
2328,2.8473491117392915,Vampires (1998),Horror|Western
